time,TP9,AF7,AF8,TP10,AUX
1644477864887.875,-21.484375,-15.13671875,-299.31640625,-14.6484375,192.3828125
1644477864891.7812,13.671875,-13.671875,524.90234375,-1.46484375,-19.53125
1644477864895.6875,5.859375,-16.6015625,325.1953125,-15.13671875,31.73828125
1644477864899.5938,-22.4609375,-19.53125,3.90625,-38.57421875,-10.25390625
1644477864903.5,-33.69140625,-20.99609375,-127.9296875,-44.921875,-80.078125
1644477864907.4062,-10.25390625,-13.671875,14.16015625,-27.34375,-60.05859375
1644477864911.3125,20.01953125,-9.765625,180.17578125,-9.27734375,30.76171875
1644477864915.2188,17.578125,-12.20703125,186.5234375,-8.30078125,-9.27734375
1644477864919.125,-16.11328125,-18.5546875,25.87890625,-22.4609375,-65.91796875
1644477864923.0312,-56.15234375,-21.484375,-337.40234375,-43.45703125,-7.8125
1644477864926.9375,-42.48046875,-22.94921875,-524.90234375,-31.25,227.5390625
1644477864930.8438,-6.8359375,-22.94921875,-229.98046875,-0.48828125,412.109375
1644477864934.75,-1.46484375,-14.16015625,349.12109375,-0.9765625,103.02734375
1644477864938.6562,-29.296875,-17.08984375,201.171875,-23.4375,-49.8046875
1644477864942.5625,-56.640625,-29.296875,-459.47265625,-43.45703125,79.1015625
1644477864946.4688,-44.43359375,-30.2734375,-213.8671875,-37.109375,-4.8828125
1644477864950.375,-5.859375,-28.80859375,400.390625,-16.6015625,-40.52734375
1644477864954.2812,-0.48828125,-27.83203125,344.23828125,-9.765625,40.52734375
1644477864958.1875,-31.73828125,-28.3203125,32.2265625,-20.01953125,69.3359375
1644477864962.0938,-51.26953125,-30.76171875,-182.6171875,-37.109375,-29.78515625
1644477864966,-41.9921875,-28.3203125,-105.46875,-34.1796875,-108.3984375
1644477864969.9062,-3.41796875,-25.390625,32.2265625,-8.7890625,113.28125
1644477864973.8125,3.41796875,-27.34375,-204.58984375,-0.48828125,436.5234375
1644477864977.7188,-21.97265625,-26.85546875,-36.62109375,-21.97265625,159.1796875
1644477864981.625,-38.0859375,-31.73828125,-39.0625,-35.64453125,-135.7421875
1644477864985.5312,-29.296875,-31.25,-351.07421875,-28.3203125,45.8984375
1644477864989.4375,-0.48828125,-20.01953125,-123.046875,-20.5078125,203.61328125
1644477864993.3438,7.32421875,-13.671875,386.23046875,-15.625,19.53125
1644477864997.25,-4.8828125,-14.6484375,289.0625,-18.06640625,-84.47265625
1644477865001.1562,-10.25390625,-15.13671875,-260.7421875,-23.4375,-7.32421875
1644477865005.0625,-9.765625,-20.5078125,-350.09765625,-24.4140625,-2.44140625
1644477865008.9688,10.25390625,-26.3671875,164.0625,-8.7890625,-74.21875
1644477865012.875,22.4609375,-31.25,382.8125,5.37109375,-39.55078125
1644477865016.7812,1.46484375,-33.203125,-5.37109375,-1.953125,206.54296875
1644477865020.6875,-32.2265625,-33.69140625,-333.0078125,-28.3203125,187.98828125
1644477865024.5938,-47.8515625,-38.57421875,-233.88671875,-49.31640625,-97.65625
1644477865028.5,-21.484375,-37.59765625,122.0703125,-32.71484375,-63.96484375
1644477865032.4062,4.8828125,-41.50390625,-20.99609375,-5.37109375,214.84375
1644477865036.3125,-3.90625,-39.0625,-91.796875,-10.7421875,143.06640625
1644477865040.2188,-32.71484375,-28.80859375,61.5234375,-34.1796875,-69.82421875
1644477865044.125,-47.36328125,-28.3203125,-296.38671875,-39.55078125,42.48046875
1644477865048.0312,-23.4375,-32.71484375,-310.546875,-20.5078125,173.33984375
1644477865051.9375,4.39453125,-33.203125,293.45703125,0,54.6875
1644477865055.8438,0,-29.78515625,359.86328125,-9.765625,-81.0546875
1644477865059.75,-28.80859375,-35.15625,-63.4765625,-29.78515625,-71.2890625
1644477865063.6562,-40.52734375,-38.0859375,-366.69921875,-30.76171875,-5.37109375
1644477865067.5625,-20.01953125,-34.66796875,-230.46875,-15.625,121.58203125
1644477865071.4688,3.41796875,-33.203125,261.71875,3.41796875,108.3984375
1644477865075.375,-1.953125,-39.0625,247.0703125,-4.39453125,85.9375
1644477865079.2812,-34.66796875,-41.015625,-407.2265625,-31.25,366.69921875
1644477865083.1875,-54.19921875,-35.15625,-260.25390625,-53.22265625,165.0390625
1644477865087.0938,-29.78515625,-28.80859375,185.05859375,-38.57421875,-21.97265625
1644477865091,8.30078125,-25.390625,270.01953125,-6.34765625,83.0078125
1644477865094.9062,10.25390625,-33.203125,289.55078125,-6.8359375,56.640625
1644477865098.8125,-21.97265625,-35.15625,126.46484375,-28.3203125,4.39453125
1644477865102.7188,-45.41015625,-32.71484375,-257.8125,-45.41015625,72.265625
1644477865106.625,-29.78515625,-31.25,-365.72265625,-39.55078125,152.83203125
1644477865110.5312,-2.44140625,-27.83203125,-5.37109375,-12.20703125,177.734375
1644477865114.4375,1.46484375,-22.4609375,184.08203125,0.9765625,200.68359375
1644477865118.3438,-20.5078125,-19.53125,126.953125,-14.6484375,91.796875
1644477865122.25,-50.29296875,-22.4609375,-478.02734375,-30.2734375,166.50390625
1644477865126.1562,-46.38671875,-29.78515625,-696.2890625,-27.83203125,286.62109375
1644477865130.0625,-6.34765625,-30.76171875,271.484375,-20.01953125,-12.20703125
1644477865133.9688,12.20703125,-35.64453125,500,-9.27734375,-6.34765625
1644477865137.875,-12.6953125,-38.0859375,-132.32421875,-17.08984375,149.4140625
1644477865141.7812,-42.48046875,-28.3203125,-192.87109375,-34.66796875,-14.6484375
1644477865145.6875,-32.71484375,-21.484375,12.20703125,-32.71484375,-88.8671875
1644477865149.5938,5.37109375,-19.04296875,187.01171875,-9.27734375,-12.20703125
1644477865153.5,11.71875,-24.90234375,254.39453125,-4.8828125,54.6875
1644477865157.4062,-17.08984375,-32.71484375,-29.296875,-31.25,101.5625
1644477865161.3125,-47.36328125,-33.203125,-284.66796875,-51.26953125,85.9375
1644477865165.2188,-46.38671875,-30.2734375,-375.48828125,-48.33984375,129.39453125
1644477865169.125,-7.8125,-28.80859375,-449.21875,-16.11328125,393.06640625
1644477865173.0312,8.30078125,-26.3671875,85.44921875,1.46484375,264.16015625
1644477865176.9375,-8.30078125,-28.80859375,393.06640625,-10.7421875,-12.6953125
1644477865180.8438,-39.55078125,-32.71484375,-44.921875,-32.2265625,-12.20703125
1644477865184.75,-53.22265625,-32.2265625,-160.15625,-38.0859375,-25.390625
1644477865188.6562,-19.04296875,-33.203125,222.16796875,-18.06640625,-35.15625
1644477865192.5625,3.41796875,-34.66796875,395.5078125,-6.8359375,7.32421875
1644477865196.4688,-17.578125,-38.0859375,140.625,-19.04296875,103.515625
1644477865200.375,-41.9921875,-34.66796875,-126.953125,-43.9453125,0.48828125
1644477865204.2812,-46.38671875,-32.2265625,-371.09375,-46.38671875,-91.30859375
1644477865208.1875,-27.83203125,-35.64453125,-159.1796875,-30.76171875,94.23828125
1644477865212.0938,-3.90625,-36.62109375,-35.64453125,-16.6015625,317.3828125
1644477865216,-12.20703125,-30.76171875,-191.40625,-18.5546875,275.87890625
1644477865219.9062,-34.66796875,-24.4140625,-72.75390625,-37.109375,37.59765625
1644477865223.8125,-44.921875,-23.92578125,-176.7578125,-45.8984375,-59.5703125
