time,TP9,AF7,AF8,TP10,AUX
1656409123802.625,-2.9296875,-28.3203125,-24.90234375,8.7890625,241.69921875
1656409123806.5312,28.80859375,-23.4375,-11.23046875,21.97265625,-6.8359375
1656409123810.4375,35.15625,-22.4609375,-24.4140625,29.296875,-104.00390625
1656409123814.3438,-8.7890625,-31.73828125,-32.71484375,-4.8828125,57.6171875
1656409123818.25,-9.27734375,-31.73828125,-4.8828125,-15.625,36.62109375
1656409123822.1562,-6.8359375,-26.85546875,-3.90625,1.46484375,-89.84375
1656409123826.0625,-20.99609375,-29.78515625,-22.94921875,0.9765625,-92.7734375
1656409123829.9688,-35.15625,-33.69140625,-20.5078125,-15.625,-52.734375
1656409123833.875,-47.36328125,-29.296875,-23.92578125,-31.73828125,-91.796875
1656409123837.7812,-44.43359375,-31.73828125,-33.203125,-23.4375,-53.7109375
1656409123841.6875,-41.50390625,-28.3203125,-35.64453125,0.9765625,104.00390625
1656409123845.5938,-45.8984375,-22.4609375,-41.50390625,4.39453125,301.26953125
1656409123849.5,-45.8984375,-21.484375,-21.484375,-4.39453125,112.79296875
1656409123853.4062,-47.36328125,-21.484375,-22.94921875,-8.7890625,-104.4921875
1656409123857.3125,-40.0390625,-20.01953125,-33.203125,-11.71875,-76.66015625
1656409123861.2188,-16.11328125,-17.578125,-24.90234375,-7.8125,-13.18359375
1656409123865.125,-11.23046875,-17.08984375,-22.4609375,-5.859375,56.15234375
1656409123869.0312,-19.53125,-20.5078125,-24.90234375,-3.41796875,-98.6328125
1656409123872.9375,-22.4609375,-23.92578125,-23.92578125,-3.41796875,-86.42578125
1656409123876.8438,-21.97265625,-15.625,-11.23046875,2.9296875,61.03515625
1656409123880.75,-14.6484375,-10.7421875,-12.6953125,11.23046875,-41.50390625
1656409123884.6562,-6.8359375,-14.6484375,-20.99609375,-6.34765625,-42.96875
1656409123888.5625,-4.8828125,-20.5078125,-38.0859375,-8.7890625,203.125
1656409123892.4688,-13.18359375,-17.08984375,-30.76171875,-1.46484375,376.953125
1656409123896.375,-32.71484375,-11.71875,-7.32421875,-14.16015625,31.73828125
1656409123900.2812,-39.55078125,-12.20703125,-21.97265625,-5.859375,-129.39453125
1656409123904.1875,-37.109375,-13.671875,-23.92578125,5.37109375,-20.5078125
1656409123908.0938,-30.2734375,-9.765625,-15.13671875,-6.34765625,-103.515625
1656409123912,-21.484375,-13.671875,-20.01953125,-14.6484375,-176.26953125
1656409123915.9062,-17.08984375,-20.5078125,-23.92578125,-13.18359375,-109.86328125
1656409123919.8125,-11.71875,-16.6015625,-18.06640625,-0.48828125,18.5546875
1656409123923.7188,-13.18359375,-11.23046875,-16.6015625,0.9765625,47.36328125
1656409123927.625,-6.8359375,-16.11328125,-22.4609375,-7.8125,-63.4765625
1656409123931.5312,-3.41796875,-19.04296875,-38.0859375,-9.27734375,15.13671875
1656409123935.4375,-1.953125,-20.01953125,-46.38671875,0.48828125,319.3359375
1656409123939.3438,-9.27734375,-21.97265625,-3.41796875,14.16015625,250.48828125
1656409123943.25,-29.78515625,-25.87890625,4.8828125,17.578125,-56.15234375
1656409123947.1562,-52.734375,-31.25,-20.01953125,5.37109375,-86.9140625
1656409123951.0625,-59.5703125,-27.34375,-15.13671875,-11.71875,-81.54296875
1656409123954.9688,-61.5234375,-23.4375,-12.20703125,-24.90234375,-124.0234375
1656409123958.875,-62.5,-27.34375,-11.71875,-13.671875,-143.06640625
1656409123962.7812,-46.38671875,-23.4375,-8.7890625,-0.48828125,-37.59765625
1656409123966.6875,-39.55078125,-19.53125,1.46484375,-10.25390625,-9.765625
1656409123970.5938,-43.9453125,-20.5078125,0.48828125,-18.5546875,-119.62890625
1656409123974.5,-42.48046875,-16.6015625,-10.25390625,-19.53125,-109.375
1656409123978.4062,-35.15625,-14.6484375,-19.53125,-6.8359375,124.51171875
1656409123982.3125,-32.71484375,-13.671875,-9.765625,1.46484375,136.71875
1656409123986.2188,-23.92578125,-12.20703125,-2.44140625,-3.90625,-25.87890625
1656409123990.125,-17.578125,-18.06640625,-15.13671875,-3.41796875,-66.40625
1656409123994.0312,-20.01953125,-26.85546875,-39.55078125,-13.671875,108.3984375
1656409123997.9375,-13.18359375,-23.92578125,-20.01953125,-6.34765625,217.7734375
1656409124001.8438,-5.37109375,-17.578125,1.46484375,0,-69.3359375
1656409124005.75,-9.765625,-22.94921875,-13.18359375,-10.25390625,-101.5625
1656409124009.6562,-12.20703125,-25.87890625,-25.390625,-10.25390625,9.765625
1656409124013.5625,-17.578125,-25.390625,-36.62109375,-16.11328125,-70.3125
1656409124017.4688,-18.06640625,-22.94921875,-37.59765625,-12.20703125,-113.28125
1656409124021.375,-17.578125,-22.4609375,-12.6953125,0,-68.359375
1656409124025.2812,-28.80859375,-25.390625,-3.90625,-1.46484375,78.61328125
1656409124029.1875,-33.203125,-28.80859375,-10.25390625,-5.37109375,81.0546875
1656409124033.0938,-16.6015625,-35.15625,-16.11328125,-9.27734375,-115.234375
1656409124037,-12.6953125,-38.0859375,-27.83203125,-4.8828125,-75.68359375
1656409124040.9062,-26.3671875,-40.0390625,-35.15625,5.37109375,383.30078125
1656409124044.8125,-32.2265625,-39.55078125,-5.859375,-1.953125,261.23046875
1656409124048.7188,-31.73828125,-39.55078125,-8.7890625,-22.94921875,-106.93359375
1656409124052.625,-42.96875,-47.8515625,-25.87890625,-20.01953125,-77.1484375
1656409124056.5312,-38.0859375,-54.19921875,-15.625,-15.625,-16.6015625
1656409124060.4375,-20.5078125,-56.640625,-13.671875,-7.8125,-90.8203125
1656409124064.3438,-23.92578125,-62.5,-19.04296875,5.37109375,-129.39453125
1656409124068.25,-20.99609375,-64.453125,-37.109375,0,-44.43359375
1656409124072.1562,-15.13671875,-67.87109375,-41.50390625,-15.625,38.0859375
1656409124076.0625,-19.04296875,-75.1953125,-29.78515625,-15.625,62.01171875
1656409124079.9688,-4.8828125,-72.265625,-10.7421875,-3.41796875,-77.1484375
1656409124083.875,1.953125,-72.265625,-28.80859375,-1.46484375,80.56640625
1656409124087.7812,-11.71875,-71.77734375,-22.4609375,-10.7421875,289.55078125
1656409124091.6875,-9.27734375,-62.98828125,-0.48828125,-20.01953125,-70.80078125
1656409124095.5938,-3.41796875,-64.94140625,-18.06640625,-14.16015625,-133.30078125
1656409124099.5,1.46484375,-62.5,-16.11328125,-6.8359375,146.97265625
1656409124103.4062,13.18359375,-58.10546875,5.859375,2.44140625,23.92578125
1656409124107.3125,15.625,-58.10546875,3.90625,7.32421875,-148.92578125
1656409124111.2188,8.30078125,-60.05859375,-12.6953125,-5.37109375,-106.4453125
1656409124115.125,-0.9765625,-63.4765625,-17.578125,-12.20703125,-32.2265625
1656409124119.0312,0,-59.5703125,-13.18359375,-3.41796875,48.33984375
1656409124122.9375,5.37109375,-56.15234375,-11.23046875,4.39453125,121.09375
1656409124126.8438,16.6015625,-59.5703125,-17.08984375,1.46484375,66.89453125
1656409124130.75,16.6015625,-59.08203125,-36.1328125,-6.34765625,221.6796875
1656409124134.6562,3.90625,-53.7109375,-15.13671875,1.953125,93.75
1656409124138.5625,-17.08984375,-83.0078125,-43.45703125,-26.3671875,-113.28125
1656409124142.4688,-56.15234375,-129.39453125,-110.3515625,-71.2890625,-74.70703125
